"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","pplhlp","trstlgl","trstplt","vote","stflife","stfeco","stfgov","stfedu","stfhlth","imsmetn","happy","health","hlthhmp","rlgblg","hhmmb","gndr","agea","rshpsts","domicil","edulvlb","eduyrs","pdwrk","emplrel","wrkctra","jbspv","wkhtot","uemp12m","hinctnta","hincfel","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",69164,"FR",1.0011168,0.92021257,3.184377,2.9303036,2,3,3,2,5,2,3,5,6,3,6,2,3,2,3,2,44,3,3,321,11,1,1,1,2,30,2,3,3,0.000121973535,629,6227
"ESS11e02",11,"2.0","20.11.2024",69174,"FR",1.0006026,2.2576902,3.184377,7.1893363,6,7,6,1,10,7,5,8,7,1,8,2,3,1,5,1,36,1,4,213,12,1,1,1,2,26,6,4,2,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",69237,"FR",0.989611,1.4869279,3.184377,4.7349386,4,5,2,3,8,2,1,0,1,1,8,1,2,2,5,1,17,66,3,213,11,0,6,6,6,666,6,7,1,0.00012339166,622,6354
"ESS11e02",11,"2.0","20.11.2024",69264,"FR",1.0119718,0.616254,3.184377,1.9623849,5,6,2,1,3,2,2,7,4,3,4,4,3,2,2,2,56,2,4,321,12,1,1,1,2,35,1,7,2,0.00012066517,618,6206
"ESS11e02",11,"2.0","20.11.2024",69291,"FR",1.010337,1.1058543,3.184377,3.5214567,5,6,7,2,4,7,5,7,7,2,5,4,1,1,2,1,74,1,3,113,5,0,1,1,1,39,6,5,2,0.0001208604,619,6338
"ESS11e02",11,"2.0","20.11.2024",69294,"FR",1.0048445,0.9172804,3.184377,2.9209664,0,5,8,2,5,0,0,0,2,3,5,4,1,1,6,2,40,1,2,321,11,1,1,1,1,43,6,8,4,0.00012152103,628,6383
"ESS11e02",11,"2.0","20.11.2024",69303,"FR",0.9887039,0.5848664,3.184377,1.8624351,5,8,6,1,9,7,7,6,8,1,9,2,3,1,2,2,65,1,3,720,20,0,2,6,1,55,6,10,1,0.00012350487,628,6382
"ESS11e02",11,"2.0","20.11.2024",69326,"FR",1.0017054,1.1425718,3.184377,3.6383793,6,5,6,1,7,4,3,5,4,1,7,2,3,2,3,2,25,66,3,720,18,1,1,1,2,39,2,8,2,0.000121901845,617,6417
"ESS11e02",11,"2.0","20.11.2024",69329,"FR",1.0039649,1.108203,3.184377,3.5289361,4,8,4,1,8,5,7,6,7,2,8,2,3,1,3,2,48,1,4,323,12,1,1,1,2,45,1,8,1,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",69357,"FR",1.0019445,1.7257521,3.184377,5.4954453,8,6,3,2,4,0,2,4,9,2,6,4,2,1,4,2,23,66,3,313,12,1,1,1,1,35,6,10,1,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",69382,"FR",0.98810005,1.1350758,3.184377,3.614509,4,7,5,1,8,4,4,4,5,2,7,1,2,2,1,1,26,66,2,710,17,1,1,1,2,39,6,5,1,0.00012358035,617,6411
"ESS11e02",11,"2.0","20.11.2024",69405,"FR",0.9940403,1.344215,3.184377,4.2804875,6,9,5,2,4,5,5,5,4,2,6,1,3,1,3,2,27,66,3,720,17,0,1,2,2,40,2,10,1,0.00012284186,638,6179
"ESS11e02",11,"2.0","20.11.2024",69426,"FR",0.9962032,0.6066517,3.184377,1.9318078,5,77,4,7,7,6,88,2,4,2,8,2,3,1,2,2,81,1,4,321,12,0,1,1,1,42,1,77,3,0.00012257513,618,6208
"ESS11e02",11,"2.0","20.11.2024",69446,"FR",0.9887039,0.95991856,3.184377,3.0567424,7,8,5,3,8,3,4,7,5,2,8,2,3,2,5,1,18,66,4,313,13,0,6,6,6,666,6,88,1,0.00012350487,628,6382
"ESS11e02",11,"2.0","20.11.2024",69465,"FR",1.0107375,0.73846465,3.184377,2.3515499,2,2,0,2,8,2,0,4,5,1,7,2,3,2,3,1,33,2,2,720,9,1,1,1,1,38,6,9,1,0.00012081252,628,6265
"ESS11e02",11,"2.0","20.11.2024",69467,"FR",1.0009959,1.3387628,3.184377,4.2631254,5,6,5,3,9,88,88,4,7,8,9,1,3,2,3,1,16,66,4,113,9,1,1,2,2,35,6,88,1,0.00012198827,637,6183
"ESS11e02",11,"2.0","20.11.2024",69494,"FR",0.9893607,1.5693811,3.184377,4.997501,9,4,9,1,10,5,5,9,9,4,10,4,3,2,2,2,34,2,3,113,12,0,1,1,2,35,6,2,1,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",69499,"FR",1.0053375,0.84175164,3.184377,2.6804545,7,3,10,1,6,5,3,3,3,2,8,1,3,1,3,1,21,66,3,520,14,0,1,2,2,40,6,4,3,0.00012146145,623,6306
"ESS11e02",11,"2.0","20.11.2024",69500,"FR",1.0006026,0.85175776,3.184377,2.7123177,2,4,3,1,8,1,3,3,3,2,8,2,3,1,2,2,68,1,4,520,14,0,1,3,2,35,6,8,1,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",69516,"FR",0.9880545,0.6394641,3.184377,2.0362947,3,7,5,1,8,5,6,6,4,1,9,2,3,1,2,2,62,1,3,321,12,0,1,1,2,28,6,6,1,0.00012358604,628,6342
"ESS11e02",11,"2.0","20.11.2024",69544,"FR",0.9971409,1.1652629,3.184377,3.7106364,1,3,0,2,5,0,0,2,4,3,5,1,3,1,3,2,58,1,4,213,9,1,2,6,2,40,6,8,2,0.00012245988,624,6303
"ESS11e02",11,"2.0","20.11.2024",69556,"FR",0.99686,0.91126627,3.184377,2.9018152,8,5,5,8,10,4,3,5,6,2,7,2,3,2,2,1,35,66,4,323,16,1,1,1,1,35,6,7,2,0.00012249437,636,6131
"ESS11e02",11,"2.0","20.11.2024",69603,"FR",0.98832464,0.71076304,3.184377,2.2633374,6,4,6,1,8,5,6,4,5,2,9,1,3,1,2,2,62,1,1,720,18,1,1,3,2,7,6,8,1,0.00012355225,627,6279
"ESS11e02",11,"2.0","20.11.2024",69611,"FR",0.9880053,0.6456468,3.184377,2.0559828,5,8,5,1,7,6,6,6,10,1,8,3,3,1,2,1,69,1,4,321,11,0,1,1,2,38,6,6,1,0.0001235922,619,6291
"ESS11e02",11,"2.0","20.11.2024",69633,"FR",0.9971409,0.6066517,3.184377,1.9318078,7,6,8,2,9,6,6,5,4,1,8,3,3,2,4,1,56,3,4,720,17,1,1,1,2,35,6,10,1,0.00012245988,624,6303
"ESS11e02",11,"2.0","20.11.2024",69638,"FR",1.0051756,0.9175834,3.184377,2.9219315,0,2,0,2,2,0,0,2,4,2,6,3,2,1,3,2,52,1,5,321,11,1,1,1,2,35,6,8,1,0.00012148101,628,6278
"ESS11e02",11,"2.0","20.11.2024",69666,"FR",1.0075004,0.68533915,3.184377,2.182378,5,5,5,2,8,5,3,6,6,2,8,2,3,2,2,2,60,1,3,510,14,0,1,2,2,35,2,4,1,0.00012120069,636,6130
"ESS11e02",11,"2.0","20.11.2024",69671,"FR",1.0134499,0.97944015,3.184377,3.1189065,4,5,4,2,5,4,4,5,7,2,6,3,3,2,1,1,53,66,3,321,11,0,1,2,2,42,1,1,3,0.00012048919,626,6186
"ESS11e02",11,"2.0","20.11.2024",69746,"FR",0.9919002,0.65791607,3.184377,2.0950527,3,3,2,1,8,2,1,6,3,1,8,3,3,1,5,1,35,3,5,520,14,1,2,6,1,50,6,3,1,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",69775,"FR",1.0078994,1.3479961,3.184377,4.2925277,5,5,5,3,5,5,0,4,6,1,5,1,3,2,2,1,18,66,4,213,11,0,6,6,6,666,6,10,1,0.000121152705,637,6089
"ESS11e02",11,"2.0","20.11.2024",69799,"FR",1.0047086,1.1150079,3.184377,3.5506053,3,3,0,2,6,3,2,3,6,2,6,1,3,2,3,2,39,66,1,321,12,1,1,2,2,35,1,3,3,0.00012153747,601,6118
"ESS11e02",11,"2.0","20.11.2024",69822,"FR",1.0111895,0.94174135,3.184377,2.9988594,5,3,2,1,10,0,2,5,3,3,8,2,3,1,3,2,58,1,4,321,17,0,1,2,2,39,1,7,2,0.00012075853,634,6229
"ESS11e02",11,"2.0","20.11.2024",69840,"FR",0.9937159,1.711578,3.184377,5.4503093,6,5,5,2,10,5,3,6,4,3,10,3,3,2,4,2,31,3,2,321,11,1,1,1,1,35,2,7,1,0.00012288195,621,6275
"ESS11e02",11,"2.0","20.11.2024",69860,"FR",1.0072211,0.84213966,3.184377,2.68169,5,8,4,1,3,3,4,2,8,2,5,2,2,2,2,2,60,3,4,313,12,1,1,1,2,30,6,6,2,0.00012123429,622,6353
"ESS11e02",11,"2.0","20.11.2024",69903,"FR",1.0039649,0.75489086,3.184377,2.403857,5,5,0,1,5,0,1,5,9,2,6,2,3,2,2,1,70,1,4,321,14,0,1,1,1,35,2,5,2,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",69946,"FR",0.99532753,0.9731227,3.184377,3.0987895,4,6,4,1,7,4,5,5,7,2,7,2,3,1,2,1,70,1,3,313,12,0,1,1,1,42,6,9,1,0.00012268298,617,6402
"ESS11e02",11,"2.0","20.11.2024",69947,"FR",0.99882203,0.9765381,3.184377,3.1096654,3,10,5,2,7,5,5,3,0,2,5,4,3,2,1,1,57,66,1,323,12,1,1,2,1,35,2,4,2,0.00012225375,617,6356
"ESS11e02",11,"2.0","20.11.2024",69959,"FR",0.9919002,0.63732404,3.184377,2.02948,7,7,5,1,7,7,7,6,5,2,7,2,3,1,4,2,46,1,4,710,17,1,1,1,2,40,6,10,1,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",69991,"FR",0.99813855,0.65046823,3.184377,2.071336,4,6,6,1,8,7,7,7,8,2,7,2,3,2,2,2,65,1,2,321,11,0,1,1,2,39,1,6,2,0.00012233747,629,6285
"ESS11e02",11,"2.0","20.11.2024",70025,"FR",1.008975,0.8105369,3.184377,2.5810552,7,8,3,2,10,5,5,6,6,2,6,3,3,2,2,1,62,66,4,321,11,0,1,1,1,60,1,1,2,0.00012102355,621,6305
"ESS11e02",11,"2.0","20.11.2024",70029,"FR",0.9971409,0.7342274,3.184377,2.3380568,5,7,2,1,8,3,2,7,7,2,9,2,3,2,3,2,43,2,4,520,12,1,1,1,1,40,6,9,2,0.00012245988,624,6303
"ESS11e02",11,"2.0","20.11.2024",70043,"FR",1.0029857,0.7582244,3.184377,2.4144723,8,7,7,1,8,7,7,7,8,1,10,3,2,2,2,1,67,1,3,321,12,0,2,6,1,60,6,88,7,0.00012174625,627,6281
"ESS11e02",11,"2.0","20.11.2024",70054,"FR",0.99425083,1.3857589,3.184377,4.4127784,4,7,5,3,10,3,9,4,6,1,9,1,3,2,5,2,17,66,5,213,12,0,6,6,6,666,6,9,1,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",70077,"FR",0.99716085,1.7175136,3.184377,5.4692106,6,3,2,3,5,5,4,1,3,2,7,2,3,1,3,2,19,66,3,313,12,0,1,2,2,35,6,7,1,0.00012245742,617,6358
"ESS11e02",11,"2.0","20.11.2024",70090,"FR",0.99678457,0.7129996,3.184377,2.2704594,7,3,4,1,7,4,4,7,7,2,10,2,3,1,2,2,77,1,3,510,15,0,2,6,1,40,6,8,1,0.00012250364,632,6388
"ESS11e02",11,"2.0","20.11.2024",70100,"FR",0.9901107,2.9865432,3.184377,9.510279,5,7,5,2,8,3,6,9,10,3,7,3,3,2,5,2,43,1,3,113,2,1,1,1,2,6,6,5,2,0.00012332939,635,6319
"ESS11e02",11,"2.0","20.11.2024",70145,"FR",0.9930829,0.7312391,3.184377,2.3285408,4,0,0,1,10,0,0,6,3,4,10,1,3,2,3,2,49,1,3,520,14,1,1,2,2,40,6,9,2,0.00012296028,623,6300
"ESS11e02",11,"2.0","20.11.2024",70186,"FR",1.0084747,1.0289657,3.184377,3.2766147,5,5,2,1,10,1,1,1,1,4,7,1,3,2,1,1,23,66,4,321,11,1,2,6,1,57,6,8,1,0.0001210836,620,6211
"ESS11e02",11,"2.0","20.11.2024",70214,"FR",1.0004289,0.9145281,3.184377,2.9122021,3,5,1,1,6,4,1,4,6,1,7,3,2,2,1,1,53,66,5,321,14,1,1,1,1,40,2,3,3,0.000122057405,636,6314
"ESS11e02",11,"2.0","20.11.2024",70243,"FR",0.9922559,0.88788193,3.184377,2.8273506,3,8,7,1,8,7,7,5,8,3,8,1,3,2,2,1,67,1,4,321,11,0,1,1,1,35,2,7,1,0.00012306275,635,6318
"ESS11e02",11,"2.0","20.11.2024",70271,"FR",0.99340487,0.9131237,3.184377,2.90773,4,7,6,2,8,2,5,7,7,1,9,2,3,2,4,2,36,2,3,321,12,1,1,2,2,39,1,5,2,0.00012292042,629,6226
"ESS11e02",11,"2.0","20.11.2024",70307,"FR",0.99236774,0.73322195,3.184377,2.334855,5,2,0,2,7,0,0,0,3,2,10,1,3,2,3,2,36,3,1,610,20,1,2,6,2,15,2,6,2,0.00012304889,637,6264
"ESS11e02",11,"2.0","20.11.2024",70315,"FR",0.9936724,1.6271974,3.184377,5.1816096,3,3,3,2,4,3,3,88,88,2,5,2,3,1,4,1,56,1,1,0,0,1,1,1,2,888,6,4,3,0.00012288733,617,6396
"ESS11e02",11,"2.0","20.11.2024",70317,"FR",1.0096471,0.85945547,3.184377,2.7368302,8,9,5,2,9,6,6,8,6,1,9,3,3,1,2,2,62,1,5,520,15,1,1,1,2,28,6,8,1,0.00012094299,635,6192
"ESS11e02",11,"2.0","20.11.2024",70325,"FR",1.0091466,0.6576426,3.184377,2.094182,6,4,4,1,8,5,6,1,4,2,8,2,3,1,2,2,71,1,2,321,9,0,1,1,2,35,6,7,1,0.00012100299,629,6249
"ESS11e02",11,"2.0","20.11.2024",70334,"FR",0.99388534,0.7473119,3.184377,2.3797228,4,8,8,1,7,7,7,4,5,2,7,2,3,1,2,1,64,1,3,421,10,0,1,1,1,35,6,8,1,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",70343,"FR",0.99950385,1.1971048,3.184377,3.812033,5,5,4,1,6,6,3,7,7,8,6,2,3,2,2,2,39,3,3,720,16,1,1,1,2,40,1,6,2,0.00012217036,638,6181
"ESS11e02",11,"2.0","20.11.2024",70351,"FR",0.9880053,0.67198944,3.184377,2.1398675,6,6,5,2,7,2,4,6,8,2,6,3,1,1,2,2,80,1,5,313,12,0,6,6,6,666,6,4,2,0.0001235922,619,6291
"ESS11e02",11,"2.0","20.11.2024",70361,"FR",0.9981845,1.1954864,3.184377,3.8068793,7,5,0,2,8,0,0,6,3,1,7,2,3,2,3,1,67,1,3,213,9,0,1,1,2,70,1,5,2,0.00012233184,637,6344
"ESS11e02",11,"2.0","20.11.2024",70364,"FR",0.9916536,1.8849581,3.184377,6.002417,6,6,5,1,8,7,8,6,8,2,8,1,2,1,3,2,73,1,4,213,9,0,1,1,2,78,6,7,2,0.00012313749,638,6197
"ESS11e02",11,"2.0","20.11.2024",70376,"FR",0.99388534,0.7109257,3.184377,2.2638555,2,3,3,1,8,5,5,5,8,2,8,2,3,2,1,2,66,66,4,610,15,0,1,1,1,40,1,2,2,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",70382,"FR",0.989611,1.2412434,3.184377,3.9525867,5,5,5,2,7,5,5,7,8,2,9,1,3,1,2,1,28,66,3,321,11,1,1,1,2,35,6,5,3,0.00012339166,622,6354
"ESS11e02",11,"2.0","20.11.2024",70390,"FR",1.0036118,0.74152976,3.184377,2.3613102,5,5,4,1,2,0,5,4,1,8,7,3,2,1,2,2,53,66,3,520,16,1,1,1,2,40,2,2,2,0.0001216703,636,6141
"ESS11e02",11,"2.0","20.11.2024",70455,"FR",0.98685634,1.0063297,3.184377,3.2045329,4,3,3,1,2,2,2,3,3,3,8,3,2,2,2,2,67,1,4,113,9,0,1,1,2,50,2,5,3,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",70484,"FR",1.0016851,0.76401794,3.184377,2.4329212,5,5,5,2,7,0,0,2,0,3,7,2,3,2,3,1,46,1,4,620,15,1,2,6,2,50,6,9,1,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",70493,"FR",1.0130249,0.6168956,3.184377,1.9644282,6,5,3,1,5,5,5,6,4,2,8,2,3,1,1,2,67,66,4,321,11,0,1,1,2,40,2,2,2,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",70510,"FR",1.0017054,1.5291204,3.184377,4.8692956,4,4,3,3,5,2,4,1,7,2,8,2,2,2,3,1,18,66,2,323,12,0,1,2,2,20,1,2,3,0.000121901845,617,6417
"ESS11e02",11,"2.0","20.11.2024",70515,"FR",0.9968546,1.7169855,3.184377,5.467529,5,4,3,3,6,4,4,2,5,2,5,2,3,1,5,2,18,66,3,313,12,0,6,6,6,666,6,88,2,0.00012249504,617,6355
"ESS11e02",11,"2.0","20.11.2024",70535,"FR",1.0016096,0.6055457,3.184377,1.9282857,3,2,2,1,4,3,3,2,4,2,8,2,3,2,3,2,45,66,3,520,15,1,1,2,2,39,2,4,3,0.000121913516,618,6261
"ESS11e02",11,"2.0","20.11.2024",70542,"FR",0.98685634,0.7845032,3.184377,2.498154,7,7,2,1,8,5,5,3,3,2,8,1,3,2,4,1,39,1,5,321,13,1,1,1,1,39,6,8,2,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",70551,"FR",0.99773544,0.8382559,3.184377,2.6693227,3,0,0,2,10,9,7,7,9,3,8,1,3,2,1,1,21,66,3,520,14,1,1,1,1,39,6,4,1,0.0001223869,637,6103
"ESS11e02",11,"2.0","20.11.2024",70562,"FR",0.9912892,0.6477927,3.184377,2.0628161,7,7,5,1,4,5,6,88,7,2,3,4,2,1,1,1,89,66,3,321,14,0,1,1,1,39,6,6,2,0.00012318276,620,6218
"ESS11e02",11,"2.0","20.11.2024",70572,"FR",1.0004289,0.73917806,3.184377,2.3538215,6,3,6,2,5,4,4,3,5,1,6,1,3,2,1,2,52,66,5,520,15,1,1,1,1,40,6,4,3,0.000122057405,636,6314
"ESS11e02",11,"2.0","20.11.2024",70577,"FR",0.9925039,1.1887202,3.184377,3.7853332,4,5,2,2,7,5,4,5,6,2,5,2,2,2,4,2,44,1,3,520,15,1,1,1,1,36,1,6,1,0.000123032,638,6373
"ESS11e02",11,"2.0","20.11.2024",70598,"FR",0.9901107,0.94503886,3.184377,3.0093598,5,8,3,1,7,3,1,5,7,1,7,2,3,2,2,1,40,2,3,720,17,1,1,1,2,40,6,8,1,0.00012332939,635,6319
"ESS11e02",11,"2.0","20.11.2024",70600,"FR",0.99867994,1.5659056,3.184377,4.9864335,2,4,7,2,9,7,6,88,8,3,10,1,2,2,2,1,53,1,3,113,5,1,1,1,2,35,6,4,1,0.00012227116,628,6381
"ESS11e02",11,"2.0","20.11.2024",70608,"FR",0.9965704,1.006778,3.184377,3.2059605,6,5,2,1,6,3,2,4,4,1,8,3,3,1,5,2,54,1,2,720,16,1,1,1,1,40,6,10,1,0.00012252998,617,6400
"ESS11e02",11,"2.0","20.11.2024",70612,"FR",1.0029434,1.0300093,3.184377,3.2799377,0,8,5,2,5,0,0,0,5,1,5,2,3,1,5,1,43,1,3,323,12,1,1,1,1,45,2,9,3,0.000121751385,621,6304
"ESS11e02",11,"2.0","20.11.2024",70626,"FR",1.0079793,1.3434887,3.184377,4.2781744,7,7,6,3,7,6,6,7,7,2,9,1,3,1,3,1,16,66,3,213,10,0,6,6,6,666,6,88,2,0.000121143115,623,6312
"ESS11e02",11,"2.0","20.11.2024",70666,"FR",0.9960624,1.2016473,3.184377,3.8264978,4,1,4,3,2,0,2,4,2,2,5,3,3,1,2,2,65,66,4,313,12,0,1,1,2,20,2,3,3,0.00012259246,638,6380
"ESS11e02",11,"2.0","20.11.2024",70675,"FR",1.0053375,0.7164097,3.184377,2.2813184,5,3,5,2,6,2,1,3,1,3,4,3,3,2,2,1,58,66,3,321,12,0,1,1,2,35,6,6,2,0.00012146145,623,6306
"ESS11e02",11,"2.0","20.11.2024",70680,"FR",0.9893607,0.73378927,3.184377,2.3366616,2,3,2,3,8,7,7,7,7,2,8,2,3,1,2,2,71,1,3,413,14,0,2,6,1,70,6,6,1,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",70701,"FR",0.99203104,1.1632733,3.184377,3.7043006,5,4,7,1,3,4,5,88,4,2,10,2,3,1,2,2,74,1,4,113,7,0,1,1,2,32,6,7,1,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",70708,"FR",0.9974682,0.7608023,3.184377,2.4226813,3,6,2,1,6,5,77,5,3,1,7,2,3,2,5,1,52,1,3,710,18,1,1,1,1,35,2,10,1,0.00012241969,637,6257
"ESS11e02",11,"2.0","20.11.2024",70725,"FR",1.0033273,1.2584469,3.184377,4.0073695,4,9,6,2,7,1,6,4,2,1,9,1,3,2,2,1,33,2,5,323,16,1,1,1,2,35,6,6,2,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",70737,"FR",1.0041192,0.5875017,3.184377,1.8708268,5,3,2,1,9,5,7,4,2,2,9,3,2,1,4,1,62,1,3,321,12,1,1,1,1,50,6,10,1,0.00012160882,618,6224
"ESS11e02",11,"2.0","20.11.2024",70748,"FR",1.0033273,1.4199336,3.184377,4.5216036,3,9,5,2,9,8,8,9,9,2,9,1,3,1,4,2,21,66,3,321,12,1,1,2,2,38,1,5,3,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",70753,"FR",1.0069728,1.6489775,3.184377,5.250966,5,9,5,2,8,3,5,8,9,1,6,2,2,1,4,1,60,1,2,0,8,0,6,6,6,666,6,2,4,0.000121264195,617,6405
"ESS11e02",11,"2.0","20.11.2024",70763,"FR",0.99425083,1.0208986,3.184377,3.2509258,5,5,5,1,7,6,1,3,6,2,5,3,1,1,1,2,60,66,5,213,9,0,1,1,2,37,1,1,3,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",70799,"FR",0.9820222,1.214166,3.184377,3.8663623,0,5,2,2,1,0,3,2,6,2,6,2,3,1,3,1,45,66,1,720,17,1,2,6,1,45,2,5,2,0.0001243452,640,6080
"ESS11e02",11,"2.0","20.11.2024",70873,"FR",1.0078994,0.840808,3.184377,2.6774495,2,6,5,2,9,6,6,6,2,1,10,1,3,2,4,2,34,2,5,520,15,0,1,1,1,40,6,10,1,0.000121152705,637,6089
"ESS11e02",11,"2.0","20.11.2024",70881,"FR",1.0019445,1.0122074,3.184377,3.22325,5,2,1,2,5,2,4,4,6,1,8,1,3,1,1,2,35,66,2,520,14,1,2,6,2,60,2,3,2,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",70886,"FR",1.0066766,0.8074024,3.184377,2.5710735,4,3,3,1,8,6,4,5,3,2,8,1,3,2,4,1,43,1,2,710,17,1,1,1,1,40,6,10,1,0.00012129988,631,6240
"ESS11e02",11,"2.0","20.11.2024",70896,"FR",1.0005249,1.0434301,3.184377,3.3226748,6,7,4,1,9,5,5,4,6,2,9,2,2,2,4,1,51,1,3,800,20,1,1,1,2,42,6,8,1,0.00012204568,617,6361
"ESS11e02",11,"2.0","20.11.2024",70903,"FR",1.0116831,1.3473494,3.184377,4.290468,5,7,7,3,6,5,5,6,8,1,8,1,3,2,2,2,19,66,3,313,11,0,6,6,6,666,6,2,2,0.0001206996,626,6277
"ESS11e02",11,"2.0","20.11.2024",70911,"FR",0.99203104,0.60561496,3.184377,1.9285063,3,7,5,1,5,3,1,6,5,1,7,3,2,2,1,1,61,66,5,620,15,0,1,1,2,40,6,6,1,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",70952,"FR",1.0130249,0.59271246,3.184377,1.8874198,2,2,0,1,6,3,1,3,2,2,5,4,2,2,3,1,57,1,4,321,12,1,1,2,2,20,2,3,2,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",70955,"FR",1.0046194,0.7422738,3.184377,2.3636796,4,5,5,1,9,4,5,6,7,2,9,1,3,1,7,2,35,1,4,620,15,0,1,1,2,35,6,3,3,0.00012154826,637,6088
"ESS11e02",11,"2.0","20.11.2024",70956,"FR",1.0017061,0.9316735,3.184377,2.9667997,5,7,8,1,10,5,5,2,5,2,10,3,3,1,2,2,71,1,1,720,19,0,1,1,1,42,2,10,1,0.00012190176,608,6148
"ESS11e02",11,"2.0","20.11.2024",70986,"FR",1.007936,1.3351548,3.184377,4.251636,5,4,3,3,5,4,3,2,5,1,5,3,3,2,1,2,19,66,1,313,14,0,6,6,6,666,6,1,2,0.00012114832,633,6385
"ESS11e02",11,"2.0","20.11.2024",70999,"FR",1.0117673,0.9778149,3.184377,3.1137311,3,3,2,2,8,2,2,4,8,2,7,4,2,2,1,1,39,66,2,321,9,0,1,1,1,50,6,1,3,0.00012068956,626,6189
"ESS11e02",11,"2.0","20.11.2024",71009,"FR",1.0006026,0.9318813,3.184377,2.9674613,4,4,3,1,3,3,3,6,7,2,4,3,3,1,1,2,58,66,5,321,9,1,1,1,2,36,6,2,2,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",71083,"FR",0.99792665,0.734806,3.184377,2.3398993,7,9,6,1,7,6,5,7,9,1,7,1,3,2,4,2,43,66,3,710,18,1,1,1,2,50,6,4,2,0.00012236345,623,6298
"ESS11e02",11,"2.0","20.11.2024",71086,"FR",1.0039649,0.78569067,3.184377,2.5019352,5,7,5,1,8,3,4,8,8,1,9,3,2,2,2,2,69,3,4,313,12,1,1,2,2,888,2,88,1,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",71106,"FR",0.9933477,1.4719646,3.184377,4.68729,2,4,4,1,7,2,4,3,5,2,7,2,3,2,2,1,37,3,3,421,13,1,2,6,2,888,6,9,1,0.0001229275,638,6180
"ESS11e02",11,"2.0","20.11.2024",71107,"FR",1.0117729,1.6568378,3.184377,5.275996,7,4,5,1,8,4,4,2,4,2,8,2,3,2,2,1,71,1,3,213,9,0,2,6,1,60,6,7,1,0.00012068889,617,6395
"ESS11e02",11,"2.0","20.11.2024",71137,"FR",1.0023843,1.0464243,3.184377,3.3322093,6,5,3,2,5,2,3,4,2,2,3,4,1,1,1,2,34,66,3,610,15,0,1,2,1,27,1,1,3,0.0001218193,635,6372
"ESS11e02",11,"2.0","20.11.2024",71139,"FR",1.0094073,0.5905959,3.184377,1.88068,5,3,0,2,2,0,0,2,5,3,8,3,3,2,2,1,64,1,5,321,9,0,1,1,1,39,6,4,3,0.00012097174,618,6254
"ESS11e02",11,"2.0","20.11.2024",71181,"FR",1.0054736,0.7165057,3.184377,2.2816243,6,7,5,1,3,88,3,3,7,4,6,3,3,2,3,1,59,1,4,321,12,1,2,6,2,70,8,77,3,0.00012144501,623,6313
"ESS11e02",11,"2.0","20.11.2024",71189,"FR",0.99144787,1.1031107,3.184377,3.51272,5,6,4,3,8,6,5,3,8,2,8,2,3,2,3,1,18,66,4,313,13,0,6,6,6,666,6,7,1,0.00012316306,623,6308
"ESS11e02",11,"2.0","20.11.2024",71226,"FR",1.0019445,1.0449114,3.184377,3.3273916,5,4,3,1,6,2,3,6,3,1,6,3,3,1,2,1,35,66,3,720,17,1,2,6,2,45,2,7,1,0.000121872756,617,6421
"ESS11e02",11,"2.0","20.11.2024",71258,"FR",1.0033273,1.321761,3.184377,4.2089853,2,1,0,2,2,3,1,5,4,2,3,4,1,1,1,2,84,66,3,113,5,0,1,2,2,39,1,2,4,0.000121704805,622,6350
"ESS11e02",11,"2.0","20.11.2024",71269,"FR",0.9899178,0.7562487,3.184377,2.408181,5,4,2,1,8,5,8,3,8,1,9,3,2,1,2,1,56,3,3,610,15,0,1,2,1,70,1,4,2,0.00012335341,634,6320
